lganame,statename,num_health_facilities,longitude,population,lgaarea,popdensity,Facilities_per_10k_people,water_per_lga,NEAR_DIST_Health,NEAR_DIST_Water,Case,Year
Onna,Akwa Ibom,28,7.83707,70111.02463,127.5948486,549.4816284,3.9936657,1,440.6463897406756,1483.5617418274433,0.0,2024.0
Onna,Akwa Ibom,28,7.83707,70111.02463,127.5948486,549.4816284,3.9936657,1,440.6463897406756,1483.5617418274433,0.0,2023.0
Onna,Akwa Ibom,28,7.83707,70111.02463,127.5948486,549.4816284,3.9936657,1,440.6463897406756,1483.5617418274433,0.0,2022.0
Onna,Akwa Ibom,28,7.83707,70111.02463,127.5948486,549.4816284,3.9936657,1,440.6463897406756,1483.5617418274433,0.0,2021.0
Udenu,Enugu,92,7.4321988,435247.9563,303.6397705,1433.435303,2.1137376,2,723.223867002423,1546.2653398435805,0.0,2025.0
Udenu,Enugu,92,7.4321988,435247.9563,303.6397705,1433.435303,2.1137376,2,723.223867002423,1546.2653398435805,0.0,2024.0
Udenu,Enugu,92,7.4321988,435247.9563,303.6397705,1433.435303,2.1137376,2,723.223867002423,1546.2653398435805,0.0,2023.0
Udenu,Enugu,92,7.4321988,435247.9563,303.6397705,1433.435303,2.1137376,2,723.223867002423,1546.2653398435805,0.0,2022.0
Udenu,Enugu,92,7.4321988,435247.9563,303.6397705,1433.435303,2.1137376,2,723.223867002423,1546.2653398435805,0.0,2021.0
Ogu Bolo,Rivers,11,7.15649414,47052.49431,184.1240692,255.54776,2.3378143,248,1978.3987575790068,94.67246943337977,0.0,2025.0
Ogu Bolo,Rivers,11,7.15649414,47052.49431,184.1240692,255.54776,2.3378143,248,1978.3987575790068,94.67246943337977,0.0,2024.0
Ogu Bolo,Rivers,11,7.15649414,47052.49431,184.1240692,255.54776,2.3378143,248,1978.3987575790068,94.67246943337977,0.0,2023.0
Ogu Bolo,Rivers,11,7.15649414,47052.49431,184.1240692,255.54776,2.3378143,248,1978.3987575790068,94.67246943337977,0.0,2022.0
Ogu Bolo,Rivers,11,7.15649414,47052.49431,184.1240692,255.54776,2.3378143,248,1978.3987575790068,94.67246943337977,0.0,2021.0
Enugu South,Enugu,94,7.492675781,267447.7957,90.7738876,2946.307617,3.5147047,0,1217.3309657684003,1165.636417542329,0.0,2025.0
Enugu South,Enugu,94,7.492675781,267447.7957,90.7738876,2946.307617,3.5147047,0,1217.3309657684003,1165.636417542329,0.0,2024.0
Enugu South,Enugu,94,7.492675781,267447.7957,90.7738876,2946.307617,3.5147047,0,1217.3309657684003,1165.636417542329,0.0,2023.0
Enugu South,Enugu,94,7.492675781,267447.7957,90.7738876,2946.307617,3.5147047,0,1217.3309657684003,1165.636417542329,0.0,2022.0
Enugu South,Enugu,94,7.492675781,267447.7957,90.7738876,2946.307617,3.5147047,0,1217.3309657684003,1165.636417542329,0.0,2021.0
Ikot Ekpene,Akwa Ibom,49,7.711730957,284961.86,160.9328461,1770.687988,1.7195283,2,712.0821648124203,3049.2749163894914,0.0,2025.0
Ikot Ekpene,Akwa Ibom,49,7.711730957,284961.86,160.9328461,1770.687988,1.7195283,2,712.0821648124203,3049.2749163894914,0.0,2024.0
Ikot Ekpene,Akwa Ibom,49,7.711730957,284961.86,160.9328461,1770.687988,1.7195283,2,712.0821648124203,3049.2749163894914,0.0,2023.0
Ikot Ekpene,Akwa Ibom,49,7.711730957,284961.86,160.9328461,1770.687988,1.7195283,2,712.0821648124203,3049.2749163894914,0.0,2022.0
Ikot Ekpene,Akwa Ibom,49,7.711730957,284961.86,160.9328461,1770.687988,1.7195283,2,712.0821648124203,3049.2749163894914,0.0,2021.0
Nsit Ubium,Akwa Ibom,29,7.9914623,94412.39028,205.236969,460.0164795,3.0716307,0,2078.618023464339,4448.354380880732,0.0,2025.0
Nsit Ubium,Akwa Ibom,29,7.9914623,94412.39028,205.236969,460.0164795,3.0716307,0,2078.618023464339,4448.354380880732,0.0,2024.0
Nsit Ubium,Akwa Ibom,29,7.9914623,94412.39028,205.236969,460.0164795,3.0716307,0,2078.618023464339,4448.354380880732,0.0,2023.0
Nsit Ubium,Akwa Ibom,29,7.9914623,94412.39028,205.236969,460.0164795,3.0716307,0,2078.618023464339,4448.354380880732,0.0,2022.0
Nsit Ubium,Akwa Ibom,29,7.9914623,94412.39028,205.236969,460.0164795,3.0716307,0,2078.618023464339,4448.354380880732,0.0,2021.0
Urue Offong/Oruko,Akwa Ibom,17,8.163513183,46706.54911,116.0714569,402.3947754,3.6397464,0,1006.1595756449829,7482.768307443012,0.0,2025.0
Urue Offong/Oruko,Akwa Ibom,17,8.163513183,46706.54911,116.0714569,402.3947754,3.6397464,0,1006.1595756449829,7482.768307443012,0.0,2024.0
Urue Offong/Oruko,Akwa Ibom,17,8.163513183,46706.54911,116.0714569,402.3947754,3.6397464,0,1006.1595756449829,7482.768307443012,0.0,2023.0
Urue Offong/Oruko,Akwa Ibom,17,8.163513183,46706.54911,116.0714569,402.3947754,3.6397464,0,1006.1595756449829,7482.768307443012,0.0,2022.0
Urue Offong/Oruko,Akwa Ibom,17,8.163513183,46706.54911,116.0714569,402.3947754,3.6397464,0,1006.1595756449829,7482.768307443012,0.0,2021.0
Abak,Akwa Ibom,31,7.78702,196901.5075,168.6127625,1167.773438,1.5743912,0,1012.0569722075616,7201.816056493504,0.0,2025.0
Abak,Akwa Ibom,31,7.78702,196901.5075,168.6127625,1167.773438,1.5743912,0,1012.0569722075616,7201.816056493504,0.0,2024.0
Abak,Akwa Ibom,31,7.78702,196901.5075,168.6127625,1167.773438,1.5743912,0,1012.0569722075616,7201.816056493504,0.0,2023.0
Abak,Akwa Ibom,31,7.78702,196901.5075,168.6127625,1167.773438,1.5743912,0,1012.0569722075616,7201.816056493504,0.0,2022.0
Abak,Akwa Ibom,31,7.78702,196901.5075,168.6127625,1167.773438,1.5743912,0,1012.0569722075616,7201.816056493504,0.0,2021.0
Nkanu East,Enugu,86,7.615795,238030.6888,811.973938,293.1506653,3.6129794,1,1245.7904297846428,6278.462139681286,0.0,2025.0
Nkanu East,Enugu,86,7.615795,238030.6888,811.973938,293.1506653,3.6129794,1,1245.7904297846428,6278.462139681286,0.0,2024.0
Nkanu East,Enugu,86,7.615795,238030.6888,811.973938,293.1506653,3.6129794,1,1245.7904297846428,6278.462139681286,0.0,2023.0
Nkanu East,Enugu,86,7.615795,238030.6888,811.973938,293.1506653,3.6129794,1,1245.7904297846428,6278.462139681286,0.0,2022.0
Nkanu East,Enugu,86,7.615795,238030.6888,811.973938,293.1506653,3.6129794,1,1245.7904297846428,6278.462139681286,0.0,2021.0
Igbo-Eze-South,Enugu,73,7.399285,341150.4162,166.2677765,2051.813232,2.1398187,0,250.52164799996345,17483.05802169196,0.0,2025.0
Igbo-Eze-South,Enugu,73,7.399285,341150.4162,166.2677765,2051.813232,2.1398187,0,250.52164799996345,17483.05802169196,0.0,2024.0
Igbo-Eze-South,Enugu,73,7.399285,341150.4162,166.2677765,2051.813232,2.1398187,0,250.52164799996345,17483.05802169196,0.0,2023.0
Igbo-Eze-South,Enugu,73,7.399285,341150.4162,166.2677765,2051.813232,2.1398187,0,250.52164799996345,17483.05802169196,0.0,2022.0
Igbo-Eze-South,Enugu,73,7.399285,341150.4162,166.2677765,2051.813232,2.1398187,0,250.52164799996345,17483.05802169196,0.0,2021.0
Nsukka,Enugu,104,7.596130371,593364.4397,583.6709595,1016.607788,1.7527171,2,948.1131330688572,12350.49385928983,0.0,2025.0
Nsukka,Enugu,104,7.596130371,593364.4397,583.6709595,1016.607788,1.7527171,2,948.1131330688572,12350.49385928983,0.0,2024.0
Nsukka,Enugu,104,7.596130371,593364.4397,583.6709595,1016.607788,1.7527171,2,948.1131330688572,12350.49385928983,0.0,2023.0
Nsukka,Enugu,104,7.596130371,593364.4397,583.6709595,1016.607788,1.7527171,2,948.1131330688572,12350.49385928983,0.0,2022.0
Nsukka,Enugu,104,7.596130371,593364.4397,583.6709595,1016.607788,1.7527171,2,948.1131330688572,12350.49385928983,0.0,2021.0
Tai,Rivers,24,7.250305176,108414.813,163.7418671,662.1080933,2.2137196,100,1965.0677499734263,328.0254732552129,0.0,2025.0
Tai,Rivers,24,7.250305176,108414.813,163.7418671,662.1080933,2.2137196,100,1965.0677499734263,328.0254732552129,0.0,2024.0
Tai,Rivers,24,7.250305176,108414.813,163.7418671,662.1080933,2.2137196,100,1965.0677499734263,328.0254732552129,0.0,2023.0
Tai,Rivers,24,7.250305176,108414.813,163.7418671,662.1080933,2.2137196,100,1965.0677499734263,328.0254732552129,0.0,2022.0
Tai,Rivers,24,7.250305176,108414.813,163.7418671,662.1080933,2.2137196,100,1965.0677499734263,328.0254732552129,0.0,2021.0
Ife North,Osun,43,4.417245,174653.9486,433.3392639,403.0420532,2.4620113,2,2399.8964870257596,8676.621370593688,0.0,2025.0
Ife North,Osun,43,4.417245,174653.9486,433.3392639,403.0420532,2.4620113,2,2399.8964870257596,8676.621370593688,0.0,2024.0
Ife North,Osun,43,4.417245,174653.9486,433.3392639,403.0420532,2.4620113,2,2399.8964870257596,8676.621370593688,0.0,2023.0
Ife North,Osun,43,4.417245,174653.9486,433.3392639,403.0420532,2.4620113,2,2399.8964870257596,8676.621370593688,0.0,2022.0
Ife North,Osun,43,4.417245,174653.9486,433.3392639,403.0420532,2.4620113,2,2399.8964870257596,8676.621370593688,0.0,2021.0
Ayedade,Osun,82,4.3553087,251333.7995,991.4882202,253.4914703,3.2625935,0,2380.421999175315,5046.96149958936,0.0,2025.0
Ayedade,Osun,82,4.3553087,251333.7995,991.4882202,253.4914703,3.2625935,0,2380.421999175315,5046.96149958936,0.0,2024.0
Ayedade,Osun,82,4.3553087,251333.7995,991.4882202,253.4914703,3.2625935,0,2380.421999175315,5046.96149958936,0.0,2023.0
Ayedade,Osun,82,4.3553087,251333.7995,991.4882202,253.4914703,3.2625935,0,2380.421999175315,5046.96149958936,0.0,2022.0
Ayedade,Osun,82,4.3553087,251333.7995,991.4882202,253.4914703,3.2625935,0,2380.421999175315,5046.96149958936,0.0,2021.0
Ayedire,Osun,35,4.19644075304,101448.1633,269.5350037,376.3821411,3.4500377,0,2473.397194506831,697.5731102459195,0.0,2025.0
Ayedire,Osun,35,4.19644075304,101448.1633,269.5350037,376.3821411,3.4500377,0,2473.397194506831,697.5731102459195,0.0,2024.0
Ayedire,Osun,35,4.19644075304,101448.1633,269.5350037,376.3821411,3.4500377,0,2473.397194506831,697.5731102459195,0.0,2023.0
Ayedire,Osun,35,4.19644075304,101448.1633,269.5350037,376.3821411,3.4500377,0,2473.397194506831,697.5731102459195,0.0,2022.0
Ayedire,Osun,35,4.19644075304,101448.1633,269.5350037,376.3821411,3.4500377,0,2473.397194506831,697.5731102459195,0.0,2021.0
Ahoada East,Rivers,48,6.635925293,335437.1781,405.9042358,826.3948975,1.4309684,7,1875.599730419696,1752.1227069231943,0.0,2025.0
Ahoada East,Rivers,48,6.635925293,335437.1781,405.9042358,826.3948975,1.4309684,7,1875.599730419696,1752.1227069231943,0.0,2024.0
Ahoada East,Rivers,48,6.635925293,335437.1781,405.9042358,826.3948975,1.4309684,7,1875.599730419696,1752.1227069231943,0.0,2023.0
Ahoada East,Rivers,48,6.635925293,335437.1781,405.9042358,826.3948975,1.4309684,7,1875.599730419696,1752.1227069231943,0.0,2022.0
Ahoada East,Rivers,48,6.635925293,335437.1781,405.9042358,826.3948975,1.4309684,7,1875.599730419696,1752.1227069231943,0.0,2021.0
Iseyin,Oyo,81,3.595591667,316240.8381,2293.025391,137.9142303,2.5613391,47,682.6601014482053,609.7482770445692,0.0,2025.0
Iseyin,Oyo,81,3.595591667,316240.8381,2293.025391,137.9142303,2.5613391,47,682.6601014482053,609.7482770445692,0.0,2024.0
Iseyin,Oyo,81,3.595591667,316240.8381,2293.025391,137.9142303,2.5613391,47,682.6601014482053,609.7482770445692,0.0,2023.0
Iseyin,Oyo,81,3.595591667,316240.8381,2293.025391,137.9142303,2.5613391,47,682.6601014482053,609.7482770445692,0.0,2022.0
Iseyin,Oyo,81,3.595591667,316240.8381,2293.025391,137.9142303,2.5613391,47,682.6601014482053,609.7482770445692,0.0,2021.0
Itesiwaju,Oyo,28,3.506833333,149545.2454,1719.323731,86.9791107,1.8723431,2,1858.1705160865151,14543.178286538856,0.0,2025.0
Itesiwaju,Oyo,28,3.506833333,149545.2454,1719.323731,86.9791107,1.8723431,2,1858.1705160865151,14543.178286538856,0.0,2024.0
Itesiwaju,Oyo,28,3.506833333,149545.2454,1719.323731,86.9791107,1.8723431,2,1858.1705160865151,14543.178286538856,0.0,2023.0
Itesiwaju,Oyo,28,3.506833333,149545.2454,1719.323731,86.9791107,1.8723431,2,1858.1705160865151,14543.178286538856,0.0,2022.0
Itesiwaju,Oyo,28,3.506833333,149545.2454,1719.323731,86.9791107,1.8723431,2,1858.1705160865151,14543.178286538856,0.0,2021.0
Kajola,Oyo,41,3.373153333,133290.656,636.2124023,209.5065308,3.0759845,2,107.5241678648148,11168.969127664543,0.0,2025.0
Kajola,Oyo,41,3.373153333,133290.656,636.2124023,209.5065308,3.0759845,2,107.5241678648148,11168.969127664543,0.0,2024.0
Kajola,Oyo,41,3.373153333,133290.656,636.2124023,209.5065308,3.0759845,2,107.5241678648148,11168.969127664543,0.0,2023.0
Kajola,Oyo,41,3.373153333,133290.656,636.2124023,209.5065308,3.0759845,2,107.5241678648148,11168.969127664543,0.0,2022.0
Kajola,Oyo,41,3.373153333,133290.656,636.2124023,209.5065308,3.0759845,2,107.5241678648148,11168.969127664543,0.0,2021.0
Nkanu West,Enugu,51,7.545471192,152491.4306,232.3132629,656.4042969,3.3444502,0,940.9335855959052,5460.279991637911,0.0,2025.0
Nkanu West,Enugu,51,7.545471192,152491.4306,232.3132629,656.4042969,3.3444502,0,940.9335855959052,5460.279991637911,0.0,2024.0
Nkanu West,Enugu,51,7.545471192,152491.4306,232.3132629,656.4042969,3.3444502,0,940.9335855959052,5460.279991637911,0.0,2023.0
Nkanu West,Enugu,51,7.545471192,152491.4306,232.3132629,656.4042969,3.3444502,0,940.9335855959052,5460.279991637911,0.0,2022.0
Nkanu West,Enugu,51,7.545471192,152491.4306,232.3132629,656.4042969,3.3444502,0,940.9335855959052,5460.279991637911,0.0,2021.0
Afikpo North,Ebonyi,80,7.992863333,159529.7914,260.0071716,613.5592041,5.0147371,5,707.2813543824501,1043.70852023188,0.0,2025.0
Afikpo North,Ebonyi,80,7.992863333,159529.7914,260.0071716,613.5592041,5.0147371,5,707.2813543824501,1043.70852023188,28.0,2024.0
Afikpo North,Ebonyi,80,7.992863333,159529.7914,260.0071716,613.5592041,5.0147371,5,707.2813543824501,1043.70852023188,0.0,2024.0
Afikpo North,Ebonyi,80,7.992863333,159529.7914,260.0071716,613.5592041,5.0147371,5,707.2813543824501,1043.70852023188,35.0,2023.0
Afikpo North,Ebonyi,80,7.992863333,159529.7914,260.0071716,613.5592041,5.0147371,5,707.2813543824501,1043.70852023188,0.0,2021.0
Donga,Taraba,85,10.28627,284433.4662,3092.126221,91.9863663,2.9883966,2,3872.8171142521487,8234.097020262432,0.0,2025.0
Donga,Taraba,85,10.28627,284433.4662,3092.126221,91.9863663,2.9883966,2,3872.8171142521487,8234.097020262432,0.0,2024.0
Donga,Taraba,85,10.28627,284433.4662,3092.126221,91.9863663,2.9883966,2,3872.8171142521487,8234.097020262432,0.0,2023.0
Donga,Taraba,85,10.28627,284433.4662,3092.126221,91.9863663,2.9883966,2,3872.8171142521487,8234.097020262432,0.0,2022.0
Donga,Taraba,85,10.28627,284433.4662,3092.126221,91.9863663,2.9883966,2,3872.8171142521487,8234.097020262432,0.0,2021.0
Oji-River,Enugu,119,7.272521973,232993.6803,451.7591553,515.7475586,5.1074347,0,1215.9062083623623,8253.334907328634,0.0,2025.0
Oji-River,Enugu,119,7.272521973,232993.6803,451.7591553,515.7475586,5.1074347,0,1215.9062083623623,8253.334907328634,0.0,2024.0
Oji-River,Enugu,119,7.272521973,232993.6803,451.7591553,515.7475586,5.1074347,0,1215.9062083623623,8253.334907328634,0.0,2023.0
Oji-River,Enugu,119,7.272521973,232993.6803,451.7591553,515.7475586,5.1074347,0,1215.9062083623623,8253.334907328634,0.0,2022.0
Oji-River,Enugu,119,7.272521973,232993.6803,451.7591553,515.7475586,5.1074347,0,1215.9062083623623,8253.334907328634,0.0,2021.0
Oyun,Kwara,44,4.703125,160452.053,485.2263489,330.6746521,2.7422521,1,2406.032027701491,4022.424085229936,0.0,2025.0
Oyun,Kwara,44,4.703125,160452.053,485.2263489,330.6746521,2.7422521,1,2406.032027701491,4022.424085229936,0.0,2024.0
Oyun,Kwara,44,4.703125,160452.053,485.2263489,330.6746521,2.7422521,1,2406.032027701491,4022.424085229936,0.0,2023.0
Oyun,Kwara,44,4.703125,160452.053,485.2263489,330.6746521,2.7422521,1,2406.032027701491,4022.424085229936,0.0,2022.0
Oyun,Kwara,44,4.703125,160452.053,485.2263489,330.6746521,2.7422521,1,2406.032027701491,4022.424085229936,0.0,2021.0
Ogbia,Bayelsa,41,6.36264,236460.9408,693.375,341.0289307,1.7339016,71,2699.0402190646596,1235.165257010635,67.0,2025.0
Ogbia,Bayelsa,41,6.36264,236460.9408,693.375,341.0289307,1.7339016,71,2699.0402190646596,1235.165257010635,48.0,2024.0
Ogbia,Bayelsa,41,6.36264,236460.9408,693.375,341.0289307,1.7339016,71,2699.0402190646596,1235.165257010635,0.0,2024.0
Ogbia,Bayelsa,41,6.36264,236460.9408,693.375,341.0289307,1.7339016,71,2699.0402190646596,1235.165257010635,16.0,2022.0
Ogbia,Bayelsa,41,6.36264,236460.9408,693.375,341.0289307,1.7339016,71,2699.0402190646596,1235.165257010635,0.0,2022.0
Asari-Toru,Rivers,21,6.848510742,51035.90968,216.1322174,236.1328125,4.1147499,23,267.7123471562402,375.31543685253166,0.0,2025.0
Asari-Toru,Rivers,21,6.848510742,51035.90968,216.1322174,236.1328125,4.1147499,23,267.7123471562402,375.31543685253166,0.0,2024.0
Asari-Toru,Rivers,21,6.848510742,51035.90968,216.1322174,236.1328125,4.1147499,23,267.7123471562402,375.31543685253166,0.0,2023.0
Asari-Toru,Rivers,21,6.848510742,51035.90968,216.1322174,236.1328125,4.1147499,23,267.7123471562402,375.31543685253166,0.0,2022.0
Asari-Toru,Rivers,21,6.848510742,51035.90968,216.1322174,236.1328125,4.1147499,23,267.7123471562402,375.31543685253166,0.0,2021.0
Uyo,Akwa Ibom,83,7.91232,572625.5854,139.4762115,4105.542969,1.4494637,0,536.511446677358,10259.159581054719,0.0,2025.0
Uyo,Akwa Ibom,83,7.91232,572625.5854,139.4762115,4105.542969,1.4494637,0,536.511446677358,10259.159581054719,0.0,2024.0
Uyo,Akwa Ibom,83,7.91232,572625.5854,139.4762115,4105.542969,1.4494637,0,536.511446677358,10259.159581054719,0.0,2023.0
Uyo,Akwa Ibom,83,7.91232,572625.5854,139.4762115,4105.542969,1.4494637,0,536.511446677358,10259.159581054719,0.0,2022.0
Uyo,Akwa Ibom,83,7.91232,572625.5854,139.4762115,4105.542969,1.4494637,0,536.511446677358,10259.159581054719,0.0,2021.0
Ikono,Akwa Ibom,27,7.781923394,99275.57832,197.4467926,502.7966003,2.719702,0,317.50109731015897,10023.996336587576,0.0,2025.0
Ikono,Akwa Ibom,27,7.781923394,99275.57832,197.4467926,502.7966003,2.719702,0,317.50109731015897,10023.996336587576,0.0,2024.0
Ikono,Akwa Ibom,27,7.781923394,99275.57832,197.4467926,502.7966003,2.719702,0,317.50109731015897,10023.996336587576,0.0,2023.0
Ikono,Akwa Ibom,27,7.781923394,99275.57832,197.4467926,502.7966003,2.719702,0,317.50109731015897,10023.996336587576,0.0,2022.0
Ikono,Akwa Ibom,27,7.781923394,99275.57832,197.4467926,502.7966003,2.719702,0,317.50109731015897,10023.996336587576,0.0,2021.0
Baruten,Kwara,108,3.395690918,437930.3135,8559.726563,51.1617165,2.4661458,23,14298.221452225618,10558.23484921496,0.0,2025.0
Baruten,Kwara,108,3.395690918,437930.3135,8559.726563,51.1617165,2.4661458,23,14298.221452225618,10558.23484921496,0.0,2024.0
Baruten,Kwara,108,3.395690918,437930.3135,8559.726563,51.1617165,2.4661458,23,14298.221452225618,10558.23484921496,0.0,2023.0
Baruten,Kwara,108,3.395690918,437930.3135,8559.726563,51.1617165,2.4661458,23,14298.221452225618,10558.23484921496,0.0,2022.0
Baruten,Kwara,108,3.395690918,437930.3135,8559.726563,51.1617165,2.4661458,23,14298.221452225618,10558.23484921496,0.0,2021.0
Lagelu,Oyo,123,3.9610892,678229.5847,394.5466003,1719.010132,1.8135452,7,1663.1851473677916,1105.8562254766607,0.0,2025.0
Lagelu,Oyo,123,3.9610892,678229.5847,394.5466003,1719.010132,1.8135452,7,1663.1851473677916,1105.8562254766607,0.0,2024.0
Lagelu,Oyo,123,3.9610892,678229.5847,394.5466003,1719.010132,1.8135452,7,1663.1851473677916,1105.8562254766607,0.0,2023.0
Lagelu,Oyo,123,3.9610892,678229.5847,394.5466003,1719.010132,1.8135452,7,1663.1851473677916,1105.8562254766607,0.0,2022.0
Lagelu,Oyo,123,3.9610892,678229.5847,394.5466003,1719.010132,1.8135452,7,1663.1851473677916,1105.8562254766607,0.0,2021.0
Idah,Kogi,73,6.72085,101756.6853,131.6016541,773.2173462,7.1739759,9,267.00830735510795,3790.3912653570983,0.0,2025.0
Idah,Kogi,73,6.72085,101756.6853,131.6016541,773.2173462,7.1739759,9,267.00830735510795,3790.3912653570983,0.0,2024.0
Idah,Kogi,73,6.72085,101756.6853,131.6016541,773.2173462,7.1739759,9,267.00830735510795,3790.3912653570983,0.0,2023.0
Idah,Kogi,73,6.72085,101756.6853,131.6016541,773.2173462,7.1739759,9,267.00830735510795,3790.3912653570983,0.0,2022.0
Idah,Kogi,73,6.72085,101756.6853,131.6016541,773.2173462,7.1739759,9,267.00830735510795,3790.3912653570983,0.0,2021.0
Machina,Yobe,28,9.899475098,127523.7783,1357.099731,93.9678726,2.1956689,26,2929.8953259832556,12604.956745252523,0.0,2025.0
Machina,Yobe,28,9.899475098,127523.7783,1357.099731,93.9678726,2.1956689,26,2929.8953259832556,12604.956745252523,0.0,2024.0
Machina,Yobe,28,9.899475098,127523.7783,1357.099731,93.9678726,2.1956689,26,2929.8953259832556,12604.956745252523,0.0,2023.0
Machina,Yobe,28,9.899475098,127523.7783,1357.099731,93.9678726,2.1956689,26,2929.8953259832556,12604.956745252523,0.0,2022.0
Machina,Yobe,28,9.899475098,127523.7783,1357.099731,93.9678726,2.1956689,26,2929.8953259832556,12604.956745252523,0.0,2021.0
Ibaji,Kogi,97,6.756896973,130277.1933,1346.277588,96.7684479,7.4456625,17,344.8353356512642,2456.773822893103,0.0,2025.0
Ibaji,Kogi,97,6.756896973,130277.1933,1346.277588,96.7684479,7.4456625,17,344.8353356512642,2456.773822893103,0.0,2024.0
Ibaji,Kogi,97,6.756896973,130277.1933,1346.277588,96.7684479,7.4456625,17,344.8353356512642,2456.773822893103,0.0,2023.0
Ibaji,Kogi,97,6.756896973,130277.1933,1346.277588,96.7684479,7.4456625,17,344.8353356512642,2456.773822893103,0.0,2022.0
Ibaji,Kogi,97,6.756896973,130277.1933,1346.277588,96.7684479,7.4456625,17,344.8353356512642,2456.773822893103,0.0,2021.0
Municipal Area Council,Fct,248,7.4259867,2125558.73,1475.68103,1440.391724,1.1667521,43,2111.241084301559,1531.605682349771,0.0,2025.0
Municipal Area Council,Fct,248,7.4259867,2125558.73,1475.68103,1440.391724,1.1667521,43,2111.241084301559,1531.605682349771,0.0,2024.0
